candidate_id,seed,split,state,symbol,window_count,traded_count,total_pnl,positive_ratio,activation_count,close_count
P1_FIXED_A10,31,validation,RANGE,ETHUSDT,11,10,6.3697116478517986,0.6363636363636364,0,0
P1_FIXED_A10,31,validation,TRANSITION,BTCUSDT,5,3,4.6492079915355164,0.6,0,0
P1_FIXED_A10,31,validation,TRANSITION,ETHUSDT,5,4,2.832329114145178,0.6,0,0
P1_FIXED_A10,31,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,-2.3596336326438743,0.16666666666666666,0,0
P1_FIXED_A10,31,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-1.2938190905024767,0.4166666666666667,0,0
P1_FIXED_A10,59,development,RANGE,BTCUSDT,23,17,11.123391579302009,0.6086956521739131,0,0
P1_FIXED_A10,59,development,RANGE,ETHUSDT,23,14,7.479341367823412,0.30434782608695654,0,0
P1_FIXED_A10,59,development,TRANSITION,BTCUSDT,20,13,6.470220467487724,0.35,0,0
P1_FIXED_A10,59,development,TRANSITION,ETHUSDT,20,16,7.352936771815212,0.5,0,0
P1_FIXED_A10,59,development,VOLATILITY_EXPANSION,BTCUSDT,13,11,-6.488488142926331,0.23076923076923078,0,0
P1_FIXED_A10,59,development,VOLATILITY_EXPANSION,ETHUSDT,13,10,-3.8589995525957117,0.15384615384615385,0,0
P1_FIXED_A10,59,validation,RANGE,BTCUSDT,11,5,1.686114904537171,0.2727272727272727,0,0
P1_FIXED_A10,59,validation,RANGE,ETHUSDT,11,10,6.422589360766375,0.6363636363636364,0,0
P1_FIXED_A10,59,validation,TRANSITION,BTCUSDT,5,3,4.649095201556349,0.6,0,0
P1_FIXED_A10,59,validation,TRANSITION,ETHUSDT,5,4,2.126653005131472,0.6,0,0
P1_FIXED_A10,59,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,-1.6358186882832018,0.16666666666666666,0,0
P1_FIXED_A10,59,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-0.7937225779420537,0.4166666666666667,0,0
P1_FIXED_A10,97,development,RANGE,BTCUSDT,23,17,11.565131228807699,0.6086956521739131,0,0
P1_FIXED_A10,97,development,RANGE,ETHUSDT,23,14,4.655200398148745,0.34782608695652173,0,0
P1_FIXED_A10,97,development,TRANSITION,BTCUSDT,20,13,6.121399006118332,0.35,0,0
P1_FIXED_A10,97,development,TRANSITION,ETHUSDT,20,16,6.658869321680681,0.5,0,0
P1_FIXED_A10,97,development,VOLATILITY_EXPANSION,BTCUSDT,13,11,-7.8959519289532825,0.23076923076923078,0,0
P1_FIXED_A10,97,development,VOLATILITY_EXPANSION,ETHUSDT,13,10,-5.714830075885157,0.15384615384615385,0,0
P1_FIXED_A10,97,validation,RANGE,BTCUSDT,11,5,0.15128018732636422,0.2727272727272727,0,0
P1_FIXED_A10,97,validation,RANGE,ETHUSDT,11,10,7.1214012839366205,0.6363636363636364,0,0
P1_FIXED_A10,97,validation,TRANSITION,BTCUSDT,5,3,3.9992549663231416,0.6,0,0
P1_FIXED_A10,97,validation,TRANSITION,ETHUSDT,5,4,2.8132826104960516,0.6,0,0
P1_FIXED_A10,97,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,-1.5784651854724003,0.16666666666666666,0,0
P1_FIXED_A10,97,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-1.4427708463784623,0.4166666666666667,0,0
P2_DEFAULT_A10,3,development,RANGE,BTCUSDT,23,17,11.96898540361889,0.6086956521739131,0,0
P2_DEFAULT_A10,3,development,RANGE,ETHUSDT,23,14,4.545618541381677,0.34782608695652173,0,0
P2_DEFAULT_A10,3,development,TRANSITION,BTCUSDT,20,13,6.489892576986971,0.35,0,0
P2_DEFAULT_A10,3,development,TRANSITION,ETHUSDT,20,16,3.9033537159202147,0.4,0,0
P2_DEFAULT_A10,3,development,VOLATILITY_EXPANSION,BTCUSDT,13,11,-7.003830273524394,0.23076923076923078,0,0
P2_DEFAULT_A10,3,development,VOLATILITY_EXPANSION,ETHUSDT,13,10,-4.7198722099001165,0.15384615384615385,0,0
P2_DEFAULT_A10,3,validation,RANGE,BTCUSDT,11,5,0.6229222013790847,0.2727272727272727,0,0
P2_DEFAULT_A10,3,validation,RANGE,ETHUSDT,11,10,4.2372049156101,0.36363636363636365,0,0
P2_DEFAULT_A10,3,validation,TRANSITION,BTCUSDT,5,3,4.188852425731582,0.6,0,0
P2_DEFAULT_A10,3,validation,TRANSITION,ETHUSDT,5,4,2.690787084027301,0.6,0,0
P2_DEFAULT_A10,3,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,-1.6357987222415349,0.16666666666666666,0,0
P2_DEFAULT_A10,3,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-1.2922149741999236,0.4166666666666667,0,0
P2_DEFAULT_A10,10,development,RANGE,BTCUSDT,23,17,11.250462754028117,0.6086956521739131,0,0
P2_DEFAULT_A10,10,development,RANGE,ETHUSDT,23,14,7.569653933671396,0.34782608695652173,0,0
P2_DEFAULT_A10,10,development,TRANSITION,BTCUSDT,20,13,6.224562343480867,0.35,0,0
P2_DEFAULT_A10,10,development,TRANSITION,ETHUSDT,20,16,4.74665579893044,0.45,0,0
P2_DEFAULT_A10,10,development,VOLATILITY_EXPANSION,BTCUSDT,13,11,-6.308600471440602,0.23076923076923078,0,0
P2_DEFAULT_A10,10,development,VOLATILITY_EXPANSION,ETHUSDT,13,10,-6.182967613223041,0.15384615384615385,0,0
P2_DEFAULT_A10,10,validation,RANGE,BTCUSDT,11,5,-0.20297924632100878,0.2727272727272727,0,0
P2_DEFAULT_A10,10,validation,RANGE,ETHUSDT,11,10,5.9052846123804175,0.5454545454545454,0,0
P2_DEFAULT_A10,10,validation,TRANSITION,BTCUSDT,5,3,4.191042545189916,0.6,0,0
P2_DEFAULT_A10,10,validation,TRANSITION,ETHUSDT,5,4,1.8664646453668836,0.6,0,0
P2_DEFAULT_A10,10,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,-2.8015209358879467,0.16666666666666666,0,0
P2_DEFAULT_A10,10,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-1.722970939549981,0.5,0,0
P2_DEFAULT_A10,17,development,RANGE,BTCUSDT,23,17,11.1724779550865,0.6086956521739131,0,0
P2_DEFAULT_A10,17,development,RANGE,ETHUSDT,23,14,6.518280567112208,0.34782608695652173,0,0
P2_DEFAULT_A10,17,development,TRANSITION,BTCUSDT,20,13,6.539385355203696,0.4,0,0
P2_DEFAULT_A10,17,development,TRANSITION,ETHUSDT,20,16,6.984589134979255,0.5,0,0
P2_DEFAULT_A10,17,development,VOLATILITY_EXPANSION,BTCUSDT,13,11,-5.965639707315597,0.23076923076923078,0,0
P2_DEFAULT_A10,17,development,VOLATILITY_EXPANSION,ETHUSDT,13,10,-3.858887225497795,0.15384615384615385,0,0
P2_DEFAULT_A10,17,validation,RANGE,BTCUSDT,11,5,0.8459618750229645,0.2727272727272727,0,0
P2_DEFAULT_A10,17,validation,RANGE,ETHUSDT,11,10,3.1267708904996643,0.45454545454545453,0,0
P2_DEFAULT_A10,17,validation,TRANSITION,BTCUSDT,5,3,4.190196720502415,0.6,0,0
P2_DEFAULT_A10,17,validation,TRANSITION,ETHUSDT,5,4,3.3883499289772967,0.6,0,0
P2_DEFAULT_A10,17,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,-1.9966821608755607,0.16666666666666666,0,0
P2_DEFAULT_A10,17,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-0.9770357349962153,0.5,0,0
P2_DEFAULT_A10,31,development,RANGE,BTCUSDT,23,17,9.01421959093823,0.6086956521739131,0,0
