comparison,scope,seed,metric,w_median,control_median,delta_w_minus_control,ratio_w_to_control,evaluation_status
W_VS_R,CRYPTO_SENSITIVE_EQUITY,10,window_realized_volatility,0.02693650086896575,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,10,hourly_realized_volatility,0.003632117036219542,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,10,directional_efficiency,0.028508354066334153,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,10,completed_grid_cycles_per_hour,1.9090909090909092,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,10,fee_adjusted_cycle_capacity_per_hour,0.0021000000000000003,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,10,zero_trade_ratio,0.075,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,10,trades_per_hour,1594.290909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,10,base_volume_per_hour,2248.6277272727275,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,10,quote_volume_per_hour,287398.8638083333,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,10,median_trade_size,74.36115,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,10,aggtrade_event_count_per_hour,850.7181818181818,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,17,window_realized_volatility,0.02693650086896575,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,17,hourly_realized_volatility,0.003632117036219542,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,17,directional_efficiency,0.028508354066334153,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,17,completed_grid_cycles_per_hour,1.9090909090909092,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,17,fee_adjusted_cycle_capacity_per_hour,0.0021000000000000003,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,17,zero_trade_ratio,0.075,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,17,trades_per_hour,1594.290909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,17,base_volume_per_hour,2248.6277272727275,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
